freq_items,frequency
571  88  890,123
859  88  956,122
571  859  88  956,119
571  859  88,123
571  88,131
571  88  956,127
88  956,132
181  807,156
181  392  807,148
392  807,157
916 ,306
525  916,277
259  38  640  722  806  886,180
259  38  640  722  806  886  890,179
259  38  722  806  886  890,181
259  38  806  886  890,184
259  38  640  806  886,184
259  38  640  806  886  890,182
38  640  722  806  886,185
38  640  722  806  886  890,184
38  722  806  886  890,186
38  640  806  886,190
38  806  886  890,190
38  640  806  886  890,188
259  38  640  722  806,187
259  38  640  722  806  890,186
259  38  722  806  890,188
259  38  640  806,191
259  38  806  890,191
259  38  640  806  890,189
38  640  722  806,192
38  640  722  806  890,191
38  722  806  890,193
38  806  890,197
38  640  806,197
38  640  806  890,195
259  722  806  886  890,188
259  640  722  806  886,188
259  640  722  806  886  890,186
259  806  886  890,192
259  640  806  886  890,190
259  640  806  886,193
722  806  886  890,195
640  722  806  886,195
640  722  806  886  890,193
806  886  890,200
640  806  886  890,198
640  806  886,201
259  722  806  890,196
259  640  722  806,196
259  640  722  806  890,194
259  806  890,200
259  640  806  890,198
259  640  806,201
806  890,208
640  806  890,206
722  806  890,203
640  722  806,203
640  722  806  890,201
640  806,210
118  301  362  622  930,278
118  301  362  489  622  930,275
301  362  489  622  930,281
118  301  622  930,285
118  301  489  622  930,282
301  489  622  930,288
118  301  362  622,286
118  301  362  489  622,283
301  362  489  622,289
118  301  622,293
118  301  489  622,290
301  489  622,296
118  301  362  522  622  930,271
118  301  362  489  522  622  930,268
301  362  489  522  622  930,273
118  301  522  622  930,277
118  301  489  522  622  930,274
301  489  522  622  930,279
118  301  362  522  622,278
118  301  362  489  522  622,275
301  362  489  522  622,280
118  301  522  622,284
118  301  489  522  622,281
301  489  522  622,286
118  301  522  930,286
118  301  489  522  930,283
118  301  362  522  930,280
118  301  362  489  522  930,277
301  362  489  522  930,283
301  489  522  930,289
301  362  522,293
301  362  489  522,290
118  301  362  522,287
118  301  362  489  522,284
118  301  489  522,290
301  489  522,296
301  362  930,294
301  362  489  930,291
118  301  362  930,287
118  301  362  489  930,284
118  301  489  930,291
301  489  930,298
118  301,302
118  301  489,299
118  301  362,295
118  301  362  489,292
301  362  489,299
301  489,306
354  472  59,151
31  354  472  59,147
31  472  59,152
31  59,166
354  59,166
31  354  59,159
145  279  696  762,135
145  279  390  696  762,133
279  390  696  762,136
145  696  762,140
145  390  696  762,138
390  696  762,141
145  279  624  696,136
145  279  390  624  696,134
145  279  624  696  762,133
145  279  390  624  696  762,131
279  390  624  696  762,134
279  390  624  696,137
624  696  762,141
390  624  696  762,139
145  624  696  762,138
145  390  624  696  762,136
145  390  624  696,139
390  624  696,142
145  279  624  696  96,134
145  279  390  696  96,134
145  279  390  624  696  96,132
145  279  390  696  762  96,131
145  279  624  696  762  96,131
145  279  390  624  696  762  96,129
279  624  696  762  96,134
279  390  696  762  96,134
279  390  624  696  762  96,132
279  390  696  96,137
279  624  696  96,137
279  390  624  696  96,135
390  696  762  96,139
624  696  762  96,139
390  624  696  762  96,137
145  624  696  762  96,136
145  390  696  762  96,136
145  390  624  696  762  96,134
145  390  696  96,139
145  624  696  96,139
145  390  624  696  96,137
624  696  96,142
390  696  96,142
390  624  696  96,140
145  279  696,139
145  279  390  696,137
279  390  696,140
145  696,147
145  390  696,142
390  696,149
210  696  789,147
210  696  789  829,142
210  696  829,150
696  789,160
696  789  829,153
696  829,168
437  890,130
437  509  890,118
437  509,138
67  746  797  966,285
67  692  797  966,285
67  692  746  797  966,278
67  692  966,295
67  746  966,295
67  692  746  966,288
67  692  797,297
67  746  797,297
67  692  746  797,289
67  746,307
67  692,307
67  692  746,299
218  675,101
201  218,103
114  218,103
114  218  795,101
114  218  510,102
114  218  368,103
114  218  510  795,101
114  218  368  795,101
114  218  368  510,102
114  218  368  510  795,101
218  701,104
218  540,104
218  918,104
218  795  918,101
218  510  918,102
218  368  918,102
218  510  795  918,101
218  368  795  918,101
218  368  510  918,102
218  368  510  795  918,101
218  51  795,102
218  51  510  795,101
218  368  51  795,102
218  368  51  510  795,101
218  510  795,104
218  368  510  795,104
218  368  795,105
218  640,107
218  51,108
218  51  510,103
218  368  51,104
218  368  51  510,103
218  510,111
218  368  510,106
218  368,119
118  362  622  930,283
118  362  489  622  930,280
362  489  622  930,286
118  362  522  622  930,276
118  362  489  522  622  930,273
362  489  522  622  930,278
118  522  622  930,284
118  489  522  622  930,281
489  522  622  930,286
118  622  930,292
118  489  622  930,289
489  622  930,295
118  522  930,293
118  489  522  930,290
489  522  930,296
118  362  522  930,285
118  362  489  522  930,282
362  489  522  930,288
118  362  930,292
118  362  489  930,289
362  489  930,296
118  930,301
118  489  930,298
489  930,306
889 ,318
25  581  782  890  898,299
163  25  581  782  890  898,298
190  25  581  782  890  898,296
163  190  25  581  782  890  898,295
163  190  25  782  890  898,298
163  25  782  890  898,301
163  25  890  898,303
190  25  890  898,303
163  190  25  890  898,300
190  25  581  890  898,300
163  25  581  890  898,300
163  190  25  581  890  898,297
190  782  890  898,304
581  782  890  898,304
190  581  782  890  898,301
163  190  890  898,304
163  190  782  890  898,302
163  190  581  890  898,301
163  190  581  782  890  898,299
163  581  782  890  898,302
163  782  890  898,305
581  890  898,308
190  890  898,308
190  581  890  898,305
190  25  782  898,305
163  190  25  782  898,304
190  25  581  782  898,302
163  190  25  581  782  898,301
163  25  581  782  898,304
163  25  782  898,307
163  25  898,309
25  581  898,309
163  25  581  898,306
190  25  581  898,306
163  190  25  898,306
163  190  25  581  898,303
163  581  898,311
163  190  898,311
163  190  581  898,308
581  782  898,311
163  581  782  898,309
190  581  782  898,308
163  190  581  782  898,306
163  190  782  898,309
163  782  898,312
190  898,315
581  898,315
190  581  898,312
64 ,319
384  64,141
32  472  6  818,245
32  472  6  818  966,235
31  32  472  6  818,234
31  32  472  6  818  966,226
31  472  6  818  966,237
472  6  818  966,246
32  6  818  966,245
31  32  6  818  966,236
31  6  818  966,248
32  6  818,258
31  32  6  818,247
31  6  818,259
31  32  472  818,247
32  472  818  966,247
31  32  472  818  966,238
31  472  818,259
31  472  818  966,250
472  818  966,261
818  966,274
31  818  966,263
32  818  966,259
31  32  818  966,250
31  32  818,262
31  818,276
792  901,137
735  792  901,127
735  901,141
239  486  720  901,136
185  239  486  720  901,132
185  239  720  901,137
185  239  901,144
185  239  486  901,138
239  486  901,145
486  720  901,140
185  486  720  901,136
185  486  901,143
720  901,154
185  720  901,143
185  901,155
198  498  529  913,211
198  252  498  529  913,210
196  198  498  529  913,211
196  198  252  498  529  913,210
198  252  498  529,212
196  198  252  498  529,212
196  198  498  529,213
198  498  913,215
198  252  498  913,214
196  198  498  913,215
196  198  252  498  913,214
198  252  498,216
196  198  252  498,216
196  198  498,217
252  498,221
196  252  498,221
498  913,221
252  498  913,218
196  498  913,219
196  252  498  913,218
498  529  913,215
252  498  529  913,214
196  498  529  913,215
196  252  498  529  913,214
252  498  529,217
196  252  498  529,217
196  498  529,218
196  498,223
194  442,109
1  194  442,103
1  442,113
300  442,169
103  55  682,124
103  55  682  722,119
103  55  722,128
103  682,138
103  682  722,129
103  722,141
131  93,101
131  638,102
131  554,111
131  242  554,104
131  242,112
101  657  903,280
101  229  657  903,263
101  229  778  903,263
101  229  657  778  903,249
101  657  778  903,265
101  147  229  657  903,248
101  147  229  657  778  903,238
101  147  657  778  903,251
101  147  778  903,265
101  147  229  903,265
101  147  229  778  903,251
101  229  903,281
101  147  229  657,267
101  147  229  657  778,255
101  147  657  778,271
101  229  657,285
101  229  657  778,269
101  657  778,288
101  147,307
101  147  229,289
101  229  778,287
101  147  229  778,272
101  147  778,289
101  229,308
537  82,128
35  537,137
510  684  73  936  961,275
510  603  684  73  936  961,266
510  603  73  936  961,277
510  684  936  961,287
510  603  684  936  961,276
510  603  936  961,287
510  684  73  936,289
510  603  684  73  936,280
510  603  73  936,291
510  603  936,303
510  603  684  936,292
510  684  936,304
684  936  961,305
603  684  936  961,294
603  936  961,307
684  73  936  961,293
603  684  73  936  961,284
603  73  936  961,297
684  73  936,307
603  684  73  936,298
603  73  936,311
684  936,322
603  684  936,310
603  936,323
352  939,101
460  939,107
597  939,110
205  939,112
100  616  681  838,205
100  362  616  681  838,195
100  362  681  838,207
100  616  681,219
100  362  616  681,207
100  362  681,221
616  681  838,223
362  616  681,223
362  616  681  838,210
681  838,253
362  681  838,237
362  681,254
162  289  851,115
162  289  591  851,112
289  591  851,118
162  289  480  851,103
162  289  480  591  851,101
289  480  591  851,107
162  289  480,114
162  289  480  591,111
289  480  591,117
162  289,129
162  289  591,124
289  591,135
171  289  541  946,121
171  289  541  674,121
171  289  541  674  946,116
171  289  674,131
171  289  946,131
171  289  674  946,126
289  541  946  964,120
289  541  674  946  964,117
171  289  541  946  964,114
171  289  541  674  946  964,111
171  289  541  674  964,116
289  541  674  964,123
171  289  964,128
171  289  674  964,124
171  289  946  964,122
171  289  674  946  964,119
289  674  946  964,125
289  674  964,132
227  289  541  946  964,113
227  289  541  674  946  964,110
227  289  541  674  946,115
171  227  289  541  946,113
171  227  289  541  674  946,109
171  227  289  541  946  964,107
171  227  289  541  674  946  964,104
171  227  289  541  674  964,109
171  227  289  541  674,114
227  289  541  964,120
227  289  541  674  964,116
227  289  541  674,121
171  227  289  964,119
171  227  289  674  964,115
171  227  289  674,122
171  227  289  946  964,113
171  227  289  674  946  964,110
227  289  674  946  964,116
171  227  289  946,121
171  227  289  674  946,117
227  289  674  946,123
227  289  964,128
227  289  674  964,123
227  289  674,130
289  541  674,128
289  541  674  946,122
289  674  946,133
289  541,143
289  541  946,130
289  946,200
166  384,149
166  384  663,143
166  663,150
115  166  73,163
115  166  73  984,159
166  73  984,170
115  166,176
115  166  984,170
166  984,186
259  882  937,318
259  882  937  956,310
882  937  956,321
259  882,333
259  882  956,324
882  956,336
422  692  714,268
229  422  692  714,248
229  422  714,272
692  714,301
229  692  714,274
229  714,307
186  265,234
186  265  895,215
186  895,237
327  699,105
364  699,136
364  699  946,118
699  946,137
55  652,101
268  652,102
57  652,109
239  520  72  775  822  832,235
239  278  520  72  775  822  832,229
239  278  520  72  822  832,236
239  520  72  775  822,243
239  278  520  72  775  822,236
239  278  520  72  822,245
239  520  72  775  822  970,230
239  278  520  72  775  822  970,224
239  520  72  775  822  832  970,224
239  278  520  72  822  832  970,224
239  278  520  72  775  822  832  970,218
239  278  520  72  822  970,231
239  520  822  832  970,244
239  278  520  822  832  970,237
239  520  775  822  832  970,237
239  278  520  775  822  970,237
239  278  520  775  822  832  970,230
239  278  520  822  970,245
239  520  775  822  832,249
239  278  520  775  822  832,242
239  278  520  822  832,250
239  520  775  822,259
239  278  520  775  822,251
239  278  520  822,261
520  72  822  832  970,246
278  520  72  822  832  970,240
520  72  775  822  832  970,239
278  520  72  775  822  832  970,233
278  520  72  775  822  970,240
278  520  72  822  970,248
520  72  775  822  832,250
278  520  72  775  822  832,244
278  520  72  822  832,252
520  72  775  822,260
278  520  72  775  822,252
278  520  72  822,262
520  775  822  832  970,252
278  520  775  822  832  970,245
278  520  822  832  970,253
520  775  822  970,261
278  520  775  822  970,253
278  520  822  970,262
520  775  822  832,264
278  520  775  822  832,257
278  520  822  832,266
520  775  822,277
278  520  775  822,267
278  520  822,278
239  278  72  775  822  970,241
239  278  72  822  832  970,241
239  278  72  775  822  832  970,235
239  72  822  832  970,249
239  72  775  822  970,249
239  72  775  822  832  970,243
239  278  72  822  832,253
239  278  72  775  822  832,246
239  72  775  822  832,254
239  72  775  822,262
239  278  72  822,262
239  278  72  775  822,253
72  822  832  970,267
72  775  822  970,267
72  775  822  832  970,260
278  72  775  822  970,259
278  72  822  832  970,259
278  72  775  822  832  970,252
72  775  822  832,271
278  72  822  832,271
278  72  775  822  832,263
278  72  822,281
72  775  822,281
278  72  775  822,271
239  822  832  970,265
239  775  822  832  970,258
239  278  822  832  970,256
239  278  775  822  832  970,249
239  278  775  822  970,257
239  775  822  970,266
239  278  822  832,269
239  278  775  822  832,261
239  775  822  832,270
239  278  822,281
